customer_id,first_name,last_name,gender,birthday,city,state_code,state,zip_code,country,continent,latitude,longitude
1334931,Scott,Riley,Male,1968-03-21,Oklahoma City,OK,Oklahoma,73135,United States,North America,35.4729886,-97.5170536
1335146,John,Banks,Male,1949-05-18,Portland,OR,Oregon,97205,United States,North America,45.5202471,-122.674194
1335158,Margaret,Jones,Female,1977-06-27,Port Charlotte,FL,Florida,33954,United States,North America,26.9761707,-82.0906448
1335162,Lisa,Fairley,Female,1977-06-19,Sugar Land,TX,Texas,77478,United States,North America,29.6196787,-95.6349463
1335336,Barbara,Milam,Female,1992-06-04,Sacramento,CA,California,95814,United States,North America,38.5810606,-121.493895
1335399,Irma,Anderson,Female,1998-04-30,Cleveland,OH,Ohio,44115,United States,North America,41.4996574,-81.6936772
1335555,Bernita,Dowler,Female,1937-11-17,Livonia,MI,Michigan,48150,United States,North America,42.36837,-83.3527097
1335615,Luis,Moore,Male,1996-12-04,Culver City,CA,California,90232,United States,North America,34.0211224,-118.396466
1335682,Sean,Adkins,Male,1938-10-15,Atlanta,GA,Georgia,30331,United States,North America,33.7489924,-84.3902644
1335815,Willa,Holguin,Female,1956-12-01,Mc Lean,MD,Maryland,22102,United States,North America,29.672913,-95.360021
1335875,William,Reed,Male,1999-08-02,Silver Creek,NY,New York,14136,United States,North America,42.544225,-79.166707
1336461,John,Jones,Male,1972-04-24,Newalla,OK,Oklahoma,74857,United States,North America,35.4046678,-97.1620178
1336484,Derek,Cram,Male,1970-07-03,Hoffman Estates,IL,Illinois,60192,United States,North America,42.0427256,-88.0792782
1336555,Daryl,Steely,Male,1940-05-10,Minneapolis,MN,Minnesota,55402,United States,North America,44.9772995,-93.2654692
1336583,Eileen,Powell,Female,1975-09-18,Grand Isle,LA,Louisiana,70358,United States,North America,44.706737,-73.3042618
1337241,Christina,Asaro,Female,1940-11-29,Morrisville,NC,North Carolina,27560,United States,North America,42.8986566,-75.6402204
1337299,Steven,Smith,Male,1953-10-22,Bryan,OH,Ohio,43506,United States,North America,30.6743643,-96.3699632
1337464,Kathryn,Curtis,Female,1963-10-10,Red Bank,NJ,New Jersey,7701,United States,North America,40.3470543,-74.0643065
1337730,Laura,Henry,Female,1968-02-27,Denver,CO,Colorado,80203,United States,North America,39.7392364,-104.984862
1337807,Antonina,Horvath,Female,1979-08-11,Jacksonville,FL,Florida,32202,United States,North America,30.3321838,-81.655651
1337826,Amanda,Oneil,Female,1990-12-03,Deltona,FL,Florida,32738,United States,North America,28.904843,-81.2273119
1338079,Terence,Sweatt,Male,1951-05-06,Branchburg,NJ,New Jersey,8817,United States,North America,40.5688245,-74.7002739
1338176,Shannon,Baldwin,Female,1997-04-17,Raleigh,NC,North Carolina,27609,United States,North America,35.7803977,-78.6390989
1338214,Walter,Parker,Male,1984-08-01,El Cajon,CA,California,92020,United States,North America,32.7947731,-116.962526
1338272,Sheryl,Martin,Female,1995-07-08,Brooklyn,NY,New York,11226,United States,North America,40.6526006,-73.9497211
1338452,Ann,Tso,Female,1950-11-04,Lansing,MI,Michigan,48933,United States,North America,42.7337712,-84.5553805
1338473,Mary,June,Female,1985-10-22,Wimberley,TX,Texas,78676,United States,North America,29.9976807,-98.0987896
1338761,Mary,Hennig,Female,1990-07-12,New York,NY,New York,10007,United States,North America,40.7127281,-74.0060152
1339173,Mary,Nagy,Female,1993-12-20,Floyd,VA,Virginia,24091,United States,North America,34.0266015,-101.2765537
1339269,Larry,Cedeno,Male,1949-08-05,South Boston,MA,Massachusetts,2127,United States,North America,42.3334312,-71.0494949
1339651,Verna,Mendez,Female,1961-03-18,Salinas,CA,California,93901,United States,North America,36.6744117,-121.655037
1340071,Jana,Jackson,Female,1986-07-18,Centennial,CO,Colorado,80111,United States,North America,39.579155,-104.8769227
1340104,Robert,Cronk,Male,1977-06-04,Anaheim,CA,California,92805,United States,North America,33.8347516,-117.911732
1340193,Susan,Faulkner,Female,1941-04-18,Macon,GA,Georgia,31206,United States,North America,32.8406946,-83.6324022
1340281,Heather,Sealy,Female,1960-03-04,Freeport,IL,Illinois,61032,United States,North America,42.2966861,-89.6212271
1340465,Mildred,Collins,Female,1946-12-14,Worcester,MA,Massachusetts,1610,United States,North America,42.2625621,-71.8018877
1340597,Lucia,Atherton,Female,1979-07-11,Los Angeles,CA,California,90017,United States,North America,34.0536909,-118.242766
1340902,Sally,Smith,Female,1998-12-17,Fremont,CA,California,94539,United States,North America,37.5482697,-121.988571
1341076,Jason,Sepulveda,Male,1954-12-09,North Hollywood,CA,California,91601,United States,North America,34.1649502,-118.374752
1341101,Teresa,Beaver,Female,1945-09-22,San Diego,CA,California,92103,United States,North America,32.7174202,-117.162772
1341195,Angelo,Nolan,Male,1977-11-05,Portland,OR,Oregon,97209,United States,North America,45.5202471,-122.674194
1341338,Lawrence,Baggett,Male,1992-05-21,Bangor,ME,Maine,4401,United States,North America,44.8016255,-68.7713289
1341949,Robena,Rivera,Female,1988-06-17,Arlington,VA,Virginia,22202,United States,North America,32.7355816,-97.1071186
1342011,Emma,Deas,Female,1957-02-09,Knoxville,TN,Tennessee,37919,United States,North America,35.9603948,-83.9210261
1342154,Paulette,Crow,Female,1971-12-15,Kenner,LA,Louisiana,70062,United States,North America,29.9942265,-90.2417806
1342156,Jill,Torres,Female,1971-03-27,Arlington,VA,Virginia,22204,United States,North America,32.7355816,-97.1071186
1342209,Danyell,Garza,Female,1964-05-23,Carrollton,TX,Texas,75006,United States,North America,32.9537349,-96.8902816
1342226,Robert,Buss,Male,1947-10-19,Shelbyville,KY,Kentucky,40065,United States,North America,38.2120144,-85.2235666
1342539,Andy,Gold,Male,1985-04-07,Baltimore,MD,Maryland,21202,United States,North America,39.2908816,-76.610759
1342569,Emma,Wannamaker,Female,1981-12-06,Shreveport,LA,Louisiana,71109,United States,North America,32.5135356,-93.7477839
1342765,Elizabeth,Barry,Female,1977-01-25,Columbus,OH,Ohio,43201,United States,North America,39.9622601,-83.0007065
1342870,Mary,Fuentes,Female,1941-08-18,Houston,TX,Texas,77032,United States,North America,29.7589382,-95.3676974
1342915,Maryann,Edmonds,Female,1988-09-22,Southfield,MI,Michigan,48075,United States,North America,42.4733689,-83.2218731
1342972,David,Ward,Male,1984-02-12,Superior,WI,Wisconsin,54880,United States,North America,46.7207737,-92.1040796
1343128,Robert,White,Male,1975-12-27,York,PA,Pennsylvania,17401,United States,North America,53.9656578,-1.0743052
1343149,Diana,Davis,Female,1970-03-05,Rancho Mirage,CA,California,92270,United States,North America,33.7583005,-116.4347271
1343255,Pablo,Page,Male,1946-03-27,Powers,MI,Michigan,49874,United States,North America,42.8820258,-124.0712863
1343340,Allen,Osorio,Male,1966-06-13,Athol,MA,Massachusetts,1331,United States,North America,39.764787,-98.9199946
1343427,Patricia,Lazzaro,Female,2001-07-12,Dibble,OK,Oklahoma,73031,United States,North America,35.0334018,-97.6297578
1343700,Todd,Fugate,Male,1999-06-06,Monroe City,IN,Indiana,47557,United States,North America,39.6536529,-91.7346056
1343791,Rick,Baker,Male,1976-09-01,Hot Springs,AR,Arkansas,71901,United States,North America,34.5038393,-93.0552437
1344122,Jessica,Jenkins,Female,1989-12-27,Archer,FL,Florida,32618,United States,North America,33.5816594,-98.7044869
1344432,Darrel,Martinez,Male,1961-05-12,Charleston,IL,Illinois,61920,United States,North America,32.7884363,-79.9399309
1344457,Lisa,Stgermain,Female,1945-02-10,Bigelow,MN,Minnesota,56117,United States,North America,43.505243,-95.690014
1344488,Eric,Worthington,Male,1977-06-03,Bedford,MA,Massachusetts,1730,United States,North America,40.0271453,-78.5237447
1344505,Pauline,Chaparro,Female,1950-09-20,East Syracuse,NY,New York,13057,United States,North America,43.0653446,-76.0785332
1344733,Joan,March,Female,1969-04-29,Greenfield,CA,California,93927,United States,North America,42.5876342,-72.6002068
1344815,Nathan,Nelson,Male,1988-03-11,Tacoma,WA,Washington,98423,United States,North America,47.2455013,-122.438329
1344897,Luis,Stewart,Male,1995-05-31,Fredericksburg,VA,Virginia,22401,United States,North America,38.3031837,-77.4605399
1344962,Rosina,Peters,Female,1975-07-11,Owatonna,MN,Minnesota,55060,United States,North America,44.0839937,-93.2261076
1345019,Charles,Hebert,Male,1959-02-28,Southfield,MI,Michigan,48075,United States,North America,42.4733689,-83.2218731
1345382,Jose,Law,Male,1956-09-19,Manchester,NH,New Hampshire,3103,United States,North America,53.4794892,-2.2451148
1345502,Vanessa,Styron,Female,1978-06-21,Dallas,TX,Texas,75202,United States,North America,32.7762719,-96.7968559
1345515,April,Jones,Female,1993-05-29,Salinas,CA,California,93901,United States,North America,36.6744117,-121.655037
1345643,Barbara,Robinson,Female,1986-04-16,Valdez Creek Mine,AK,Alaska,99755,United States,North America,63.1993151,-147.3299238
1345653,Michael,Rice,Male,1944-10-09,Palmyra,TN,Tennessee,37142,United States,North America,5.882204,-162.0748745
1345881,Frederick,Hite,Male,1973-10-18,Waterloo,IA,Iowa,50703,United States,North America,42.498275,-92.3328743
1346329,Ruby,Williams,Female,1954-11-08,Albany,GA,Georgia,31701,United States,North America,42.6511674,-73.754968
1346388,Terence,Hayes,Male,1978-02-21,New York,NY,New York,10016,United States,North America,40.7127281,-74.0060152
1346398,George,Garner,Female,1946-01-22,Bolton,MA,Massachusetts,1740,United States,North America,53.5782863,-2.4300367
1346408,James,Mort,Male,1935-04-26,Los Angeles,CA,California,90036,United States,North America,34.0536909,-118.242766
1346474,Sheilah,Allen,Female,1992-02-19,Johnson City,VA,Virginia,37601,United States,North America,36.3134398,-82.3534728
1346496,Vicki,McCord,Female,1947-03-19,Citronelle,AL,Alabama,36522,United States,North America,31.0937841,-88.234284
1346532,Theresa,Anderson,Female,1943-08-11,Northport,WA,Washington,99157,United States,North America,40.9009595,-73.343167
1346534,Troy,Worth,Male,1943-08-09,Detroit,MI,Michigan,48226,United States,North America,42.3315509,-83.0466403
1346611,Sharon,Roque,Female,1941-04-01,Springfield,IL,Illinois,62701,United States,North America,39.7990175,-89.6439575
1346651,Orlando,Baker,Male,1975-01-02,Seattle,WA,Washington,98101,United States,North America,47.6038321,-122.330062
1346790,Van,Williams,Male,1946-10-12,Yuma,AZ,Arizona,85364,United States,North America,32.723268,-114.6179954
1346929,Heather,Lutz,Female,1941-01-29,Englewood,CO,Colorado,80112,United States,North America,39.6482059,-104.9879641
1347067,Billy,Kay,Male,1962-07-29,Fort Lauderdale,FL,Florida,33301,United States,North America,26.1223084,-80.1433786
1347239,Gregory,Murray,Male,1944-09-03,Milwaukee,WI,Wisconsin,53202,United States,North America,43.0386475,-87.9090751
1347405,Eric,Fuller,Male,1965-05-04,Needham,MA,Massachusetts,2192,United States,North America,31.9879272,-88.3366906
1347594,Mabel,Norris,Female,1978-03-01,Katy,TX,Texas,77493,United States,North America,29.7857853,-95.8243956
1347641,Michael,Lavelle,Male,2001-05-12,Diamond Lake,OR,Oregon,97731,United States,North America,44.8985811,-93.262468
1347742,Mary,Davis,Female,1949-02-06,Perry,IL,Illinois,62362,United States,North America,38.0772859,-89.3760499
1347880,Kathleen,Huerta,Female,1955-09-14,Fort Smith,AR,Arkansas,72908,United States,North America,35.3880338,-94.4265011
1347884,Christy,Smith,Female,1953-08-30,Bloomington,IN,Indiana,47404,United States,North America,39.1670396,-86.5342881
1348049,Abraham,Caesar,Male,1982-09-14,Caro,MI,Michigan,48723,United States,North America,47.86393,-2.32025
1348253,Joseph,Brown,Male,1960-06-28,Garner,NC,North Carolina,27529,United States,North America,43.102147,-93.6020069
1348328,Brice,Massey,Male,1992-07-19,Mobile,AL,Alabama,36693,United States,North America,30.6913462,-88.0437509
1349069,John,Frawley,Male,1973-11-29,Menlo Park,CA,California,94025,United States,North America,37.4519671,-122.177992
1349131,Katherine,Rosales,Female,1986-07-05,Jackson,MS,Mississippi,39211,United States,North America,32.2998686,-90.1830408
1349155,Kristina,Blanco,Female,1959-09-06,Madisonville,KY,Kentucky,42431,United States,North America,37.3280037,-87.4986989
1349711,Belle,Gaunt,Female,1940-07-21,Martinsville,VA,Virginia,24112,United States,North America,36.6915262,-79.8725386
1349918,Estella,Craig,Female,1957-10-05,Miami,FL,Florida,33138,United States,North America,25.7741728,-80.19362
1350476,Timothy,Maggard,Male,1967-03-01,Columbus,OH,Ohio,43215,United States,North America,39.9622601,-83.0007065
1350579,Fernando,Jones,Male,1955-06-19,Stanardsville,VA,Virginia,22973,United States,North America,38.2973519,-78.4400099
1350616,Mary,Bond,Female,1946-11-28,Sulphur,LA,Louisiana,70663,United States,North America,30.2365943,-93.3773783
1350729,Linda,Oakley,Female,1983-10-29,Fullerton,CA,California,92632,United States,North America,33.8708215,-117.929416
1350819,Anna,London,Female,1955-10-18,Garden City,NY,New York,11530,United States,North America,37.9716898,-100.8726618
1350916,Charles,Mendoza,Male,2000-12-25,Princeton,IL,Illinois,61356,United States,North America,40.3496953,-74.6597376
1351006,Lyle,Hernandez,Male,1973-07-05,Bethpage,NY,New York,11714,United States,North America,40.749517,-73.485536
1351245,Brian,Logan,Male,1999-01-05,Merrillville,IN,Indiana,46410,United States,North America,41.4828144,-87.3328139
1351308,Linda,Becker,Female,1977-12-13,Cecelia,LA,Louisiana,70521,United States,North America,15.2825799,-61.3532148
1351360,Donald,Tellez,Male,1976-03-31,Freehold,NJ,New Jersey,7728,United States,North America,40.2601096,-74.2737573
1351498,Cordelia,Haney,Female,1963-11-12,Durango,CO,Colorado,81302,United States,North America,24.833333,-104.833333
1351590,Otis,Washington,Male,1989-09-16,Glendale,AZ,Arizona,85301,United States,North America,34.1469416,-118.2478471
1351815,Miriam,Beck,Female,1988-04-26,Spring Valley,NY,New York,10977,United States,North America,41.1130231,-74.0437839
1352418,Donnell,Hecht,Male,2000-11-26,San Francisco,CA,California,94107,United States,North America,37.7792588,-122.4193286
1352605,Richard,Griffin,Male,2001-04-13,Plano,TX,Texas,75074,United States,North America,33.0136764,-96.6925096
1352665,Carl,Kelliher,Male,1938-08-14,Greenville,NC,North Carolina,27834,United States,North America,34.851354,-82.3984882
1352703,Ryan,Cline,Male,1996-10-07,Louisville,KY,Kentucky,40202,United States,North America,38.2542376,-85.759407
1352889,Ed,Fudge,Male,1962-02-04,Miami,FL,Florida,33169,United States,North America,25.7741728,-80.19362
1352896,Scott,Santiago,Male,1965-04-13,Fresno,CA,California,93706,United States,North America,36.7394421,-119.78483
1352935,Dave,Edwards,Male,1992-12-21,Littleton,CO,Colorado,80126,United States,North America,39.613321,-105.016649
1353111,Terri,Combs,Female,1979-03-24,Paradise,CA,California,95969,United States,North America,36.1011223,-115.1479329
1353218,Mason,Ratcliff,Male,1987-05-09,Renton,WA,Washington,98055,United States,North America,47.4799078,-122.2034496
1353398,Pamela,Smith,Female,1953-06-21,Rochelle Park,NJ,New Jersey,7662,United States,North America,40.9092993,-74.0733086
1353524,Jeffrey,Campbell,Male,1963-09-03,Lawrence,MA,Massachusetts,1840,United States,North America,41.001415,-80.350071
1353538,Daniel,Tate,Male,1983-12-03,Bedford,PA,Pennsylvania,15522,United States,North America,40.0271453,-78.5237447
1353546,Johnnie,Knapp,Male,1967-06-04,Bedford,MA,Massachusetts,1730,United States,North America,40.0271453,-78.5237447
1353582,Willie,Walsh,Male,1980-10-27,Tampa,FL,Florida,33602,United States,North America,27.9477595,-82.458444
1353710,Thomas,Gallup,Male,1960-09-04,Honolulu,HI,Hawaii,96826,United States,North America,21.304547,-157.855676
1353804,John,Gillan,Male,1998-09-25,Burbank,CA,California,91504,United States,North America,34.1812089,-118.307201
1353805,Mary,Clear,Female,1964-10-29,Washington,DC,Washington DC,20200,United States,North America,38.8950368,-77.0365427
1353831,Nancy,Parker,Female,1944-07-02,Dallas,TX,Texas,75212,United States,North America,32.7762719,-96.7968559
1353843,Silvia,Ross,Female,1975-06-11,Chicago,IL,Illinois,60605,United States,North America,41.8755616,-87.6244212
1353862,Grace,Wilson,Female,1937-12-01,Deerfield Beach,FL,Florida,33442,United States,North America,26.318342,-80.0996306
1353904,Bernard,Munro,Male,1940-10-28,Clarks Hill,IN,Indiana,47930,United States,North America,40.2469805,-86.7250055
1354052,George,Heath,Male,1956-04-16,Waipahu,HI,Hawaii,96797,United States,North America,21.3866667,-158.009166
1354140,John,Woody,Male,1991-12-04,Jonesville,LA,Louisiana,71343,United States,North America,40.1123821,-121.4671946
1354143,Mary,Anderson,Female,1986-09-23,Fort Walton Beach,FL,Florida,32548,United States,North America,30.4036227,-86.6040533
1354184,Cecil,Havens,Male,1948-06-11,Hancock,PA,Pennsylvania,13783,United States,North America,40.3941712,-91.1458063
1354290,Jean,Beal,Female,1968-03-30,Silver Spring,MD,Maryland,20906,United States,North America,38.9938387,-77.0313263
1354487,Daisy,Owens,Female,1951-03-05,Rolla,MO,Missouri,65401,United States,North America,37.9509324,-91.7708076
1354873,Jeremy,James,Male,1977-01-08,Stillwater,MN,Minnesota,55082,United States,North America,36.1156306,-97.0585717
1354927,Joshua,Kinser,Male,1937-05-31,South Burlington,VT,Vermont,5403,United States,North America,44.4671635,-73.1715669
1355082,Morris,Marrone,Male,1942-08-24,San Francisco,CA,California,94107,United States,North America,37.7792588,-122.4193286
1355134,Marc,Cady,Male,1986-11-27,Washington,MD,Maryland,20200,United States,North America,38.8950368,-77.0365427
1355146,Linda,Sample,Female,1978-12-18,Grand Rapids,MI,Michigan,49503,United States,North America,42.9632425,-85.6678639
1355155,Ester,Jones,Female,1949-09-03,Sacramento,CA,California,95814,United States,North America,38.5810606,-121.493895
1355355,Roy,Morgan,Male,1977-11-29,North Greenbush,NY,New York,12144,United States,North America,42.675,-73.658056
1355773,Christopher,Cleary,Male,1978-01-09,New York,NY,New York,10014,United States,North America,40.7127281,-74.0060152
1355953,Belinda,Moore,Female,1986-08-05,Sherman Mills,ME,Maine,4776,United States,North America,45.8731082,-68.3847498
1356103,Luis,Fagan,Male,1949-02-03,Denver,CO,Colorado,80202,United States,North America,39.7392364,-104.984862
1356668,Wilma,Rodriguez,Female,1967-05-18,Green Valley,AZ,Arizona,85614,United States,North America,40.4074718,-89.6429794
1356695,Gerardo,Simpson,Male,2000-10-16,Los Angeles,CA,California,90017,United States,North America,34.0536909,-118.242766
1356787,Michael,Nichols,Male,1995-04-22,Carmi,IL,Illinois,62821,United States,North America,38.0908796,-88.1586488
1356871,Mark,Upchurch,Male,1970-02-06,Roanoke,VA,Virginia,24011,United States,North America,37.270973,-79.9414313
1356935,Beth,Green,Female,1982-07-19,Sister Bay,WI,Wisconsin,54234,United States,North America,45.1883097,-87.1220804
1357077,Emil,Bailey,Male,1951-01-24,Freeport,IL,Illinois,61032,United States,North America,42.2966861,-89.6212271
1357114,Frank,Barger,Male,1988-02-08,Bend,OR,Oregon,97701,United States,North America,44.0581728,-121.3153096
1357266,Eric,Heim,Male,1957-02-18,Fresno,CA,California,93710,United States,North America,36.7394421,-119.78483
1357408,Glenn,Anderson,Male,1982-03-23,Clanton,AL,Alabama,35045,United States,North America,32.8392013,-86.6309229
1357523,Martha,McConnell,Female,1972-10-27,Dallas,TX,Texas,75287,United States,North America,32.7762719,-96.7968559
1357568,Terese,Koenig,Female,1968-12-29,Fresno,CA,California,93704,United States,North America,36.7394421,-119.78483
1357822,Jimmy,Small,Male,1986-03-10,Sacramento,CA,California,95814,United States,North America,38.5810606,-121.493895
1357970,Joseph,Villeneuve,Male,1992-08-15,Los Angeles,CA,California,90017,United States,North America,34.0536909,-118.242766
1357991,Frank,Akins,Male,1973-08-03,Newark,NJ,New Jersey,7102,United States,North America,40.735657,-74.1723667
1358239,Kathryn,Hucks,Female,1946-12-04,Teterboro,NJ,New Jersey,7608,United States,North America,40.8598219,-74.0593075
1358670,Rebekah,Huff,Female,1962-08-17,Fort Wayne,IN,Indiana,46805,United States,North America,41.0799898,-85.1386015
1358676,Rubie,Wilson,Female,1954-04-17,Havelock,NC,North Carolina,28532,United States,North America,34.8785,-76.9014457
1358700,Helen,Taylor,Female,1965-09-13,Germantown,KY,Kentucky,41004,United States,North America,38.5538072,-89.5382505
1358736,Edward,Tomlinson,Male,1983-02-17,Dallas,TX,Texas,75207,United States,North America,32.7762719,-96.7968559
1358765,Kyra,Marrero,Female,1945-06-27,Cottonwood,AZ,Arizona,86326,United States,North America,44.019068,-95.1658845
1358803,Felicia,Elem,Female,1969-03-09,Port St Joe,FL,Florida,32456,United States,North America,29.8118757,-85.302974
1358810,Judith,Thomas,Female,1957-06-09,Manchester,CT,Connecticut,6040,United States,North America,53.4794892,-2.2451148
1359024,Wendy,Larson,Female,1988-03-27,Memphis,TN,Tennessee,38128,United States,North America,35.1460249,-90.0517638
1359103,Richard,Moon,Male,1935-03-03,Springfield,IL,Illinois,62758,United States,North America,39.7990175,-89.6439575
1359128,Nicole,Truitt,Female,1943-06-11,Marion,NC,North Carolina,28752,United States,North America,32.7931661,-94.344488
1359325,John,Barr,Male,1991-07-25,Elberton,GA,Georgia,30653,United States,North America,34.1112226,-82.8670839
1359483,Betty,McKinney,Female,1938-08-06,Cypress Lake,FL,Florida,33907,United States,North America,30.2136549,-92.0178071
1359629,Norman,Brisson,Male,1942-07-22,Aurora,CO,Colorado,80011,United States,North America,41.7571701,-88.3147539
1359727,Marilyn,Thomas,Female,2001-01-21,Conroe,TX,Texas,77301,United States,North America,30.3118769,-95.4560512
1360117,Juan,Kennamer,Male,1970-09-28,Grand Rapids,MI,Michigan,49546,United States,North America,42.9632425,-85.6678639
1360303,Benjamin,Brown,Male,1989-11-10,Fort Washington,MD,Maryland,19034,United States,North America,38.7254674,-76.9900251
1360450,Todd,Simmons,Male,1949-02-28,Cleveland,OH,Ohio,44115,United States,North America,41.4996574,-81.6936772
1360467,Betty,Pope,Female,1972-10-06,Worcester,MA,Massachusetts,1608,United States,North America,42.2625621,-71.8018877
1360473,Robert,Swift,Male,1938-01-11,Clearwater,FL,Florida,34623,United States,North America,27.9658533,-82.8001026
1360550,Essie,Scott,Female,1976-11-08,Conyers,GA,Georgia,30207,United States,North America,33.6676103,-84.0176904
1360697,Mark,Camacho,Male,1965-01-20,Portland,OR,Oregon,97218,United States,North America,45.5202471,-122.674194
1360960,Viola,Strickland,Female,1968-03-16,Charles Town,WV,West Virginia,25414,United States,North America,39.2891836,-77.859581
1361042,Jerome,Scott,Male,1963-10-31,Hays,KS,Kansas,67601,United States,North America,30.0447901,-98.0393127
1361402,Edith,Maxfield,Female,1984-03-14,New Orleans,LA,Louisiana,70171,United States,North America,29.9759983,-90.0782127
1361464,Alexander,Lopez,Male,1997-08-19,Forsyth,GA,Georgia,31029,United States,North America,36.1476399,-80.2415712
1361542,Willie,Pottorff,Male,1964-09-28,Arlington,TX,Texas,75760,United States,North America,32.7355816,-97.1071186
1361682,James,Weaver,Male,1958-04-23,Bellwood,IL,Illinois,60104,United States,North America,41.8814197,-87.883117
1361958,Darrell,Carpentier,Male,1951-12-25,Atlanta,GA,Georgia,30308,United States,North America,33.7489924,-84.3902644
1361969,Mable,Kieffer,Female,1946-03-26,Hartford,CT,Connecticut,6182,United States,North America,41.764582,-72.6908547
1362159,Wayne,Wallace,Male,1959-07-01,Austin,TX,Texas,78753,United States,North America,30.2711286,-97.7436995
1362686,Ruby,Southworth,Female,1999-02-17,Saint Paul,MN,Minnesota,55104,United States,North America,44.9497487,-93.0931028
1362769,John,Brown,Male,1944-07-03,Mount Vernon,IL,Illinois,62864,United States,North America,38.3172715,-88.9031201
1363027,James,Behne,Male,1942-06-05,Stlouis,MO,Missouri,63101,United States,North America,36.237632,-95.9705863
1363203,James,Somers,Male,1939-10-03,New York,NY,New York,10016,United States,North America,40.7127281,-74.0060152
1363258,Patrick,Glade,Male,1961-04-12,San Francisco,CA,California,94108,United States,North America,37.7792588,-122.4193286
1363298,Melissa,Smith,Female,1977-07-11,Essex Junction,VT,Vermont,5452,United States,North America,44.4906817,-73.11136
1363404,Carlos,Stewart,Male,1993-03-06,West Palm Beach,FL,Florida,33409,United States,North America,26.715364,-80.0532942
1363472,Robert,Johnston,Male,1953-03-08,Milwaukee,WI,Wisconsin,53202,United States,North America,43.0386475,-87.9090751
1363486,Daniel,Bailey,Male,1955-10-05,Harlingen,TX,Texas,78550,United States,North America,26.1907543,-97.6960599
1363803,Erin,Stevens,Female,1978-07-11,Turner,ME,Maine,4282,United States,North America,31.7031592,-83.6214408
1364161,Charles,Marin,Male,1973-08-16,Lincoln,NE,Nebraska,68501,United States,North America,40.8088861,-96.7077751
1364298,Michael,Vines,Male,1991-09-22,Houston,TX,Texas,77006,United States,North America,29.7589382,-95.3676974
1364334,Timothy,Foley,Male,1989-06-07,Sacramento,CA,California,95815,United States,North America,38.5810606,-121.493895
1364466,Wilson,Stanley,Male,1991-07-04,Los Angeles,CA,California,90017,United States,North America,34.0536909,-118.242766
1364538,Teresa,Scrivner,Female,1960-09-06,New York,NY,New York,10013,United States,North America,40.7127281,-74.0060152
1364716,Gloria,Mattera,Female,1969-07-19,Saint Paul,MN,Minnesota,55102,United States,North America,44.9497487,-93.0931028
1365033,Jeremy,Remick,Male,1958-09-13,Miami,FL,Florida,33131,United States,North America,25.7741728,-80.19362
1365036,Jeffrey,Greaves,Male,1939-01-09,Sacramento,CA,California,95814,United States,North America,38.5810606,-121.493895
1365045,Donald,Webster,Male,1969-10-09,Knightdale,NC,North Carolina,27545,United States,North America,35.7878975,-78.4822938
1365090,David,McCormick,Male,1974-06-30,Irvine,CA,California,92614,United States,North America,33.6856969,-117.825981
1365154,Amy,Reynolds,Female,1937-02-25,Anniston,AL,Alabama,36201,United States,North America,33.6624824,-85.8283224
1365286,Gene,Lipscomb,Male,1972-10-04,New York,NY,New York,10016,United States,North America,40.7127281,-74.0060152
1365450,Richard,Davis,Male,1951-01-12,Rancho Cordova,CA,California,95670,United States,North America,38.5890723,-121.302728
1365710,Ryan,Harris,Male,1936-02-13,Cheraw,SC,South Carolina,29520,United States,North America,38.1069515,-103.5102184
1365840,Shawn,Pierre,Male,1967-03-06,West Nyack,NY,New York,10994,United States,North America,41.0962647,-73.9730879
1366124,Bryant,Leija,Male,1992-04-05,Edinburg,TX,Texas,78539,United States,North America,55.9533456,-3.1883749
1366250,Stella,Krause,Female,1964-04-06,Rapid City,SD,South Dakota,57701,United States,North America,44.0806041,-103.228023
1366540,Robert,Schantz,Male,1983-05-15,Lincoln,NE,Nebraska,68501,United States,North America,40.8088861,-96.7077751
1367070,Cathy,Kane,Female,1987-07-08,Philadelphia,PA,Pennsylvania,19103,United States,North America,39.9527237,-75.1635262
1367180,Larry,Mason,Male,1962-06-02,Plano,TX,Texas,75074,United States,North America,33.0136764,-96.6925096
1367366,Ronald,Taylor,Male,1968-07-01,East Hartford,CT,Connecticut,6108,United States,North America,41.7823216,-72.6120346
1367439,Tammy,Overall,Female,1999-05-27,Escondido,CA,California,92025,United States,North America,33.1216751,-117.0814849
1367470,Maria,Strawn,Male,1983-11-01,Southfield,MI,Michigan,48235,United States,North America,42.4733689,-83.2218731
1367542,Erica,Jones,Female,1993-11-30,Tallahassee,FL,Florida,32301,United States,North America,30.4380832,-84.2809332
1367691,Jessica,Summers,Female,1993-01-30,Houston,TX,Texas,77020,United States,North America,29.7589382,-95.3676974
1367711,Kevin,Hendrickson,Male,1939-10-22,Lake Village,AR,Arkansas,71654,United States,North America,33.3294799,-91.2850584
1367760,Krista,Lesser,Female,1959-07-26,Duluth,GA,Georgia,30097,United States,North America,46.7729322,-92.1251218
1367800,Mary,Raynor,Female,1983-04-09,Naugatuck,CT,Connecticut,6770,United States,North America,41.4860186,-73.0509432
1367861,Christopher,Ramsey,Male,1953-01-26,Bentonville,AR,Arkansas,72712,United States,North America,36.3728538,-94.2088172
1367878,Brian,Thomas,Male,1981-08-22,Trevor,WI,Wisconsin,53102,United States,North America,52.9738499,-3.0880255
