CustomerKey,Gender,Name,City,State Code,State,Zip Code,Country,Continent,Birthday,Latitude,Longitude
1218187,Female,Melissa Young,Washington,MD,Maryland,20011,United States,North America,11/15/1993,38.8950368,-77.0365427
1218356,Male,Jonathan Jones,Walnut,CA,California,91789,United States,North America,10/12/1961,33.7085883,-117.7926096
1218412,Female,Miriam Whitehead,San Antonio,TX,Texas,78217,United States,North America,9/6/1953,29.4246002,-98.4951405
1218731,Female,Judy Stanley,Manes,MO,Missouri,65711,United States,North America,3/27/1977,37.3800477,-92.3668313
1218776,Male,Charles Huntington,Lexington,KY,Kentucky,40509,United States,North America,11/10/1965,38.0464066,-84.4970393
1218806,Female,Elizabeth Bronson,Okeechobee,FL,Florida,33472,United States,North America,7/23/1975,27.3923408,-80.8873655
1218895,Male,Arthur Moore,Madison,NJ,New Jersey,7940,United States,North America,7/8/2000,43.074761,-89.3837613
1219366,Female,Frances Green,Clarksburg,WV,West Virginia,26301,United States,North America,2/19/1958,39.2806451,-80.3445341
1219391,Male,Oscar Sullivan,Morristown,NJ,New Jersey,7960,United States,North America,7/5/1980,40.7970382,-74.4809868
1219486,Male,Lee Crowe,Raleigh,NC,North Carolina,27615,United States,North America,12/27/1942,35.7803977,-78.6390989
1219636,Female,Mary Alfaro,Madison,WI,Wisconsin,53703,United States,North America,6/8/1957,43.074761,-89.3837613
1219767,Male,Juan Fries,Bolton,MS,Mississippi,39041,United States,North America,4/1/1937,53.5782863,-2.4300367
1220106,Female,Sallie Martin,Atlanta,GA,Georgia,30310,United States,North America,12/28/1952,33.7489924,-84.3902644
1220428,Male,Wesley Larson,Framingham,MA,Massachusetts,1701,United States,North America,9/26/1963,42.2773177,-71.4165905
1220494,Female,Mary Wells,Albany,GA,Georgia,31701,United States,North America,2/3/1962,42.6511674,-73.754968
1221117,Female,Gail Gonsalves,Meriden,CT,Connecticut,6450,United States,North America,11/13/1985,41.5381535,-72.8070435
1221220,Female,Rena Gallagher,Scottsdale,AZ,Arizona,85253,United States,North America,12/29/1974,33.4942189,-111.926018
1221358,Female,Becky Summers,Norcross,GA,Georgia,30092,United States,North America,6/2/1938,33.9412127,-84.2135309
1221391,Female,Mary Brennan,Wichita,AR,Arkansas,67202,United States,North America,4/23/1979,37.6922361,-97.3375448
1221793,Male,James Harris,San Diego,CA,California,92109,United States,North America,8/6/1970,32.7174202,-117.162772
1221906,Female,Rhoda Garza,Fort Smith,AR,Arkansas,72908,United States,North America,12/30/1947,35.3880338,-94.4265011
1221984,Female,Minnie Littlejohn,Baltimore,MD,Maryland,21202,United States,North America,3/11/1942,39.2908816,-76.610759
1222380,Male,Mario Culpepper,Fort Washington,PA,Pennsylvania,19034,United States,North America,10/2/1936,38.7254674,-76.9900251
1222785,Male,Jewel Krebs,Ceresco,NE,Nebraska,68017,United States,North America,12/23/1981,41.0572232,-96.6447377
1222892,Female,Elizabeth Glass,East Syracuse,NY,New York,13057,United States,North America,11/5/1955,43.0653446,-76.0785332
1223048,Female,Lynn Lowe,Long Island City,NY,New York,11101,United States,North America,4/1/1973,40.7415095,-73.9569751
1223111,Male,James Alsup,Readlyn,IA,Iowa,50668,United States,North America,7/15/1937,42.7025201,-92.2252045
1223138,Female,Renee Middleton,Fremont,CA,California,94536,United States,North America,7/17/1957,37.5482697,-121.988571
1223141,Female,Florence Coles,Jackson,MS,Mississippi,39202,United States,North America,11/22/1985,32.2998686,-90.1830408
1223146,Male,Charles Gonzalez,Gloucester,MA,Massachusetts,1930,United States,North America,9/25/1965,51.8653705,-2.2458192
1223270,Female,Dale Samaniego,Silver Spring,MD,Maryland,20904,United States,North America,12/22/1958,38.9938387,-77.0313263
1223275,Male,Jay Holmes,Staten Island,NY,New York,10312,United States,North America,8/5/1981,40.5724274,-74.1452078
1223404,Female,Marilyn Clayton,Science Hill,KY,Kentucky,42553,United States,North America,5/8/1971,37.1770222,-84.6357766
1224103,Female,Ada Hanlon,Winooski,VT,Vermont,5404,United States,North America,1/20/1965,44.4910402,-73.1861064
1224252,Male,Hugh Broome,Roanoke,VA,Virginia,24019,United States,North America,1/25/1972,37.270973,-79.9414313
1224434,Male,Edwin Trent,Fresno,CA,California,93721,United States,North America,6/9/1935,36.7394421,-119.78483
1224444,Female,Donna Thompson,Westfield,NJ,New Jersey,7090,United States,North America,3/15/1974,42.1205411,-72.7489158
1224615,Female,Paula Barker,Dalton,GA,Georgia,30720,United States,North America,1/15/1961,46.173849,-95.915609
1224732,Male,Michael Martin,Pensacola,FL,Florida,32514,United States,North America,9/19/1974,30.421309,-87.2169149
1225213,Female,Debra Collier,Cutchogue,NY,New York,11935,United States,North America,5/30/1993,41.0106563,-72.4850859
1226012,Male,August Taylor,Mobile,AL,Alabama,36602,United States,North America,3/2/1959,30.6913462,-88.0437509
1226053,Female,Elizabeth Johnson,Tukwila,WA,Washington,98168,United States,North America,7/4/1997,47.4627356,-122.2559156
1226067,Male,Walter Elder,San Diego,CA,California,92109,United States,North America,12/18/1984,32.7174202,-117.162772
1226164,Female,Betty Coogan,Indian Rocks (Beach),FL,Florida,34644,United States,North America,2/8/1990,27.891338,-82.8451888
1226315,Male,William Self,Montgomery,AL,Alabama,36104,United States,North America,4/26/1993,32.3669656,-86.3006485
1226365,Female,Jessica Taylor,Bell,CA,California,90201,United States,North America,8/18/1974,31.0081659,-97.4314413
1226395,Male,Darryl Stec,Bridgeport,CT,Connecticut,6604,United States,North America,9/5/1945,41.1792695,-73.1887863
1226535,Female,Marilynn Furey,Evansville,IN,Indiana,47714,United States,North America,8/27/1951,37.970495,-87.5715641
1226594,Male,James Carr,Coronado,CA,California,92118,United States,North America,7/29/1942,32.6915199,-117.1766947
1226702,Female,Jessica Hill,River Edge,NJ,New Jersey,7649,United States,North America,9/20/1958,40.9287098,-74.0398622
1226752,Male,Peter Minor,Jacksonville,IL,Illinois,62650,United States,North America,2/15/1987,30.3321838,-81.655651
1226835,Male,Alfred Gaymon,Waialua,HI,Hawaii,96791,United States,North America,5/20/1963,21.575719,-158.124847
1227008,Female,Misty Vargas,Hanceville,AL,Alabama,35033,United States,North America,7/25/1997,34.0623275,-86.7627004
1227108,Male,Marty Bolger,Knoxville,TN,Tennessee,37917,United States,North America,6/28/1940,35.9603948,-83.9210261
1227572,Female,Jennifer Price,Lake Placid,FL,Florida,33852,United States,North America,12/1/1983,44.279621,-73.979874
1227579,Male,Steve Edwards,Lexington,KY,Kentucky,40503,United States,North America,12/1/2000,38.0464066,-84.4970393
1227648,Female,Brenda Martin,Camp Grove,IL,Illinois,61424,United States,North America,1/23/1995,41.0789258,-89.6331524
1227874,Female,Paula Mares,Saginaw,MI,Michigan,48607,United States,North America,12/18/1956,43.4200387,-83.9490365
1227891,Female,Michelle Gordon,Dallas,TX,Texas,75238,United States,North America,12/1/1993,32.7762719,-96.7968559
1227948,Female,Hazel Bowman,French Settlement,LA,Louisiana,70733,United States,North America,7/15/1983,30.2947689,-90.7949936
1227963,Female,Amy Carter,Denver,CO,Colorado,80202,United States,North America,11/5/1949,39.7392364,-104.984862
1228153,Female,Yolanda Parris,Garden City,NY,New York,11530,United States,North America,9/7/1986,37.9716898,-100.8726618
1228187,Female,Dianne Avalos,Denver,CO,Colorado,80202,United States,North America,4/23/1989,39.7392364,-104.984862
1228544,Female,Janice Bateman,Burbank,CA,California,91505,United States,North America,3/23/1967,34.1812089,-118.307201
1228689,Male,Joseph Sheehan,Fort Lauderdale,FL,Florida,33301,United States,North America,1/8/1958,26.1223084,-80.1433786
1228710,Male,John Wise,Phoenix,AZ,Arizona,85034,United States,North America,4/9/1999,33.4484367,-112.074141
1228783,Male,James Watts,Houston,TX,Texas,77017,United States,North America,11/7/1989,29.7589382,-95.3676974
1229492,Male,Thomas Novak,Charlotte,NC,North Carolina,28209,United States,North America,9/24/1976,35.2272086,-80.8430827
1229631,Male,Philip Thorne,Glasgow,KY,Kentucky,42141,United States,North America,4/18/1970,55.861155,-4.2501687
1229784,Female,Mary Padilla,Miltonvale,KS,Kansas,67466,United States,North America,9/19/1941,39.3493671,-97.4490163
1229883,Male,Charles White,Portland,OR,Oregon,97217,United States,North America,3/23/1962,45.5202471,-122.674194
1230014,Male,Nathan Crowder,Los Angeles,CA,California,90017,United States,North America,10/26/1973,34.0536909,-118.242766
1230028,Female,Gladys Crespo,Oxford,MS,Mississippi,38655,United States,North America,7/25/1951,51.7520131,-1.2578499
1230034,Male,Alan Franklin,New York,NY,New York,10016,United States,North America,4/26/1938,40.7127281,-74.0060152
1230071,Male,Paul Perkins,Shelton,WA,Washington,98584,United States,North America,12/30/1997,41.2684927,-73.1737082
1230214,Male,Mark Puckett,Portland,OR,Oregon,97212,United States,North America,9/27/2000,45.5202471,-122.674194
1230319,Male,Stephen Lashley,Bridgeville,PA,Pennsylvania,15017,United States,North America,3/13/1972,40.3561805,-80.1100556
1230348,Male,Warren Newlin,Milwaukee,WI,Wisconsin,53202,United States,North America,6/23/1980,43.0386475,-87.9090751
1230356,Female,Wanda Morrissey,Pontiac,MI,Michigan,48057,United States,North America,8/14/1991,42.6389216,-83.2910468
1230421,Female,Alicia Pennell,Hattiesburg,MS,Mississippi,39401,United States,North America,10/24/1977,31.3271189,-89.2903392
1230469,Male,Bradley Blount,Philadelphia,PA,Pennsylvania,19108,United States,North America,5/21/1988,39.9527237,-75.1635262
1230541,Female,Erin Freese,Baton Rouge,LA,Louisiana,70806,United States,North America,11/18/1942,30.4494155,-91.1869659
1230567,Female,Nancy Purvis,Fairbanks,AK,Alaska,99701,United States,North America,3/28/1970,64.837845,-147.716675
1230732,Male,Albert Pereyra,Elmsford,NY,New York,10523,United States,North America,11/3/2001,41.0550969,-73.8201338
1230757,Male,Steven Gillespie,Millburn,NJ,New Jersey,7041,United States,North America,9/30/1941,57.4814618,-4.2075028
1231275,Male,Glenn Smith,Hazelwood,MO,Missouri,63042,United States,North America,4/30/2000,38.7761446,-90.3715909
1231860,Female,Candice Fisher,Camarillo,CA,California,93010,United States,North America,10/1/1964,34.2176371,-119.0383541
1231909,Female,Andrea McMurray,Overton,NV,Nevada,89040,United States,North America,11/21/1980,36.3396292,-85.286641
1232096,Male,Thomas Donlon,Sacramento,CA,California,95814,United States,North America,3/8/1993,38.5810606,-121.493895
1232128,Male,Tom Thomas,West Palm Beach,FL,Florida,33410,United States,North America,2/20/1938,26.715364,-80.0532942
1232212,Male,David Thoma,Kennewick,WA,Washington,99336,United States,North America,11/22/1943,46.2087066,-119.119919
1232332,Male,Harry Smalley,Goodland,KS,Kansas,67735,United States,North America,11/22/1944,39.350833,-101.710172
1232357,Male,Robert Baran,Omak,WA,Washington,98841,United States,North America,7/16/1952,48.4109853,-119.52755
1232377,Male,Larry Carlton,Centerville,VA,Virginia,22020,United States,North America,5/28/1993,31.2578221,-95.9785301
1232687,Female,Cathy Bailey,Indianapolis,IN,Indiana,46225,United States,North America,7/6/1961,39.7683331,-86.1583502
1232857,Female,Jessica Stevenson,Houston,TX,Texas,77032,United States,North America,1/11/1958,29.7589382,-95.3676974
1232975,Female,Patricia Post,Tampa,FL,Florida,33602,United States,North America,8/16/1966,27.9477595,-82.458444
1233069,Male,Lance Barton,Dallas,TX,Texas,75207,United States,North America,7/25/2001,32.7762719,-96.7968559
1233116,Male,Jay Murillo,Fort Worth,TX,Texas,76102,United States,North America,7/22/2000,32.753177,-97.3327459
1233278,Male,Rick Rawls,Dayton,OH,Ohio,45402,United States,North America,9/25/1945,39.7589478,-84.1916069
1233423,Male,Patrick Mill,Stevens Point,WI,Wisconsin,54481,United States,North America,7/1/1998,44.5234467,-89.5844457
1233629,Male,John Delaney,Fort Myers,FL,Florida,33905,United States,North America,8/12/1995,26.640628,-81.8723084
1233674,Male,Gary Reynolds,Chicago,IL,Illinois,60605,United States,North America,5/11/1968,41.8755616,-87.6244212
1233782,Male,Paul Rodgers,Maple Shade,NJ,New Jersey,8052,United States,North America,8/17/1949,39.9526127,-74.9923915
1233786,Female,Robin Graham,Maiden,NC,North Carolina,28650,United States,North America,7/4/1990,35.5766048,-81.2139216
1233842,Male,William Harrison,Deerfield Beach,FL,Florida,33442,United States,North America,3/11/1951,26.318342,-80.0996306
1233925,Male,Robert Davis,San Marcos,TX,Texas,78666,United States,North America,2/22/2001,29.8826436,-97.9405828
1233958,Female,Jacalyn Griffin,Austin,TX,Texas,78701,United States,North America,11/11/1984,30.2711286,-97.7436995
1234000,Male,Mark Perkins,Newman,IL,Illinois,61942,United States,North America,1/21/1957,37.3139487,-121.0204222
1234127,Male,Johnny Smith,Camp Hill,PA,Pennsylvania,17011,United States,North America,3/6/1977,40.2398118,-76.9199742
1234186,Female,Lilia Dickey,Orlando,FL,Florida,32809,United States,North America,2/24/1988,28.5421109,-81.3790304
1234232,Male,Hubert Fernandez,Eagleville,PA,Pennsylvania,19403,United States,North America,8/23/1998,40.4691664,-93.9871736
1234478,Female,Glynda Lee,Worthington,OH,Ohio,43085,United States,North America,12/21/1962,43.6205056,-95.5956434
1234624,Female,Lillian Carroll,Lexington,KY,Kentucky,40505,United States,North America,10/31/1985,38.0464066,-84.4970393
1234718,Female,Mary McDougall,Wooster,OH,Ohio,44691,United States,North America,2/3/1955,40.7980976,-81.9397733
1234917,Male,Donald Roberts,Los Angeles,CA,California,90046,United States,North America,1/30/1976,34.0536909,-118.242766
1234949,Female,Ruth Diaz,Houston,TX,Texas,77087,United States,North America,8/19/1951,29.7589382,-95.3676974
1234994,Female,Dawn Burke,Ashland,OR,Oregon,97520,United States,North America,9/30/1936,40.7887367,-82.2360391
1235071,Male,George Gardner,Westland,MI,Michigan,48185,United States,North America,5/2/1949,42.3238056,-83.4005321
1235189,Female,Carolyn Fray,Whitestone,NY,New York,11357,United States,North America,12/3/1966,50.7383784,-3.6009702
1235343,Female,Millie McCurry,Corpus Christi,TX,Texas,78476,United States,North America,4/2/1963,27.7635302,-97.4033191
1235364,Female,Lori Bivins,Winston Salem,NC,North Carolina,27127,United States,North America,8/30/1970,36.0998131,-80.2440518
1235559,Male,Luther Horton,Sedalia,MO,Missouri,65301,United States,North America,5/5/1987,38.7098314,-93.2295515
1235636,Male,Vince Toney,Atlanta,GA,Georgia,30303,United States,North America,7/3/1965,33.7489924,-84.3902644
1235768,Female,Ruth Gaytan,Chicago,IL,Illinois,60631,United States,North America,2/11/1987,41.8755616,-87.6244212
1235846,Female,Rossie Gaona,Schaumburg,IL,Illinois,60173,United States,North America,3/1/1985,42.0333608,-88.083406
1236256,Male,Joseph Hutchens,Golden Valley,MN,Minnesota,55427,United States,North America,3/8/1983,46.3040364,-109.1714312
1236601,Female,Norma Fuentes,Northglenn,CO,Colorado,80221,United States,North America,11/28/1986,39.9100858,-104.987552
1237096,Female,Rosemary Cantu,Columbus,OH,Ohio,43215,United States,North America,2/6/1966,39.9622601,-83.0007065
1237493,Female,Janet Galloway,Qulin,MO,Missouri,63961,United States,North America,7/16/1968,36.5958908,-90.2473247
1237683,Male,Leroy Cloninger,Hampton,NH,New Hampshire,3842,United States,North America,9/16/1989,37.0300969,-76.3452057
1237819,Male,Leonard Anderson,Beltsville,VA,Virginia,20705,United States,North America,9/6/1983,39.0299081,-76.9149547
1237927,Female,Stephanie Green,Jackson,MS,Mississippi,39211,United States,North America,5/19/1961,32.2998686,-90.1830408
1237959,Female,Cindy Moore,Murphy,NC,North Carolina,28906,United States,North America,2/7/1956,33.0151208,-96.6130478
1238419,Female,Susan Ruth,Cleveland,OH,Ohio,44114,United States,North America,4/28/1977,41.4996574,-81.6936772
1238645,Female,Elena Williams,Quartzsite,AZ,Arizona,85648,United States,North America,6/29/1941,33.6669903,-114.21681
1238858,Male,William King,Globe,AZ,Arizona,85501,United States,North America,6/11/1979,41.9903762,-71.523673
1238868,Female,Kathryn Kennedy,Succasunna,NJ,New Jersey,7876,United States,North America,4/24/1998,40.8684325,-74.6404382
1239188,Male,Luke Waters,New Orleans,LA,Louisiana,70117,United States,North America,2/2/1991,29.9759983,-90.0782127
1239282,Male,Antony Burke,Fresno,CA,California,93710,United States,North America,8/27/1979,36.7394421,-119.78483
1239387,Male,Michael Odom,Peoria,IL,Illinois,61602,United States,North America,3/3/1941,40.6938609,-89.5891008
1239466,Male,Sheldon Brooks,Waipahu,HI,Hawaii,96797,United States,North America,5/18/1960,21.3866667,-158.009166
1239489,Female,Barbara Latta,New Brighton,MN,Minnesota,55112,United States,North America,4/11/1982,45.0628999,-93.2060969
1239615,Female,Frances Herren,Fargo,ND,North Dakota,58102,United States,North America,5/4/1957,46.877229,-96.789821
1239749,Male,Robert Huerta,San Mateo,CA,California,94403,United States,North America,1/12/1985,37.496904,-122.3330573
1239772,Female,Loretta Krajewski,Columbus,OH,Ohio,43215,United States,North America,6/18/1976,39.9622601,-83.0007065
1239780,Female,Janet Weiss,Gast Glacier Park,MT,Montana,59434,United States,North America,2/27/1966,39.11251,-100.35875
1240089,Male,Raymond Morrison,Columbia,SC,South Carolina,29210,United States,North America,11/27/1953,4.099917,-72.9088133
1240113,Male,Daniel Hays,Three Rivers,MI,Michigan,49093,United States,North America,7/20/1981,28.4647614,-98.1809755
1240195,Male,Lewis Sanchez,Philadelphia,PA,Pennsylvania,19131,United States,North America,4/9/1967,39.9527237,-75.1635262
1240319,Male,Davis Varley,Seymour,IN,Indiana,47274,United States,North America,8/29/1942,33.5942438,-99.2603073
1240329,Female,Amber Hodge,Texarkana,TX,Texas,75501,United States,North America,9/3/1978,33.4466745,-94.0771483
1240339,Male,Charles Mosley,Hingham,MA,Massachusetts,2043,United States,North America,5/26/2000,42.2417669,-70.8897676
1240472,Male,Donald Stubbs,Plains,PA,Pennsylvania,18705,United States,North America,6/19/1949,33.1892387,-102.827274
1240492,Female,Virginia Dillard,West Portsmouth,OH,Ohio,45663,United States,North America,10/27/1964,38.7584091,-83.0290644
1240494,Female,Irene Jones,Rochelle Park,NJ,New Jersey,7662,United States,North America,7/3/1940,40.9092993,-74.0733086
1240530,Female,Cathy James,Wilmington,OH,Ohio,45177,United States,North America,8/30/1962,39.7459468,-75.546589
1240603,Female,Jennifer Greenway,Flanagan,IL,Illinois,61740,United States,North America,6/18/1978,40.8780891,-88.8611818
1240746,Female,Lori Legg,Saginaw,MI,Michigan,48607,United States,North America,6/27/1999,43.4200387,-83.9490365
1240776,Female,Heather McIlvain,Moscow Mills,MO,Missouri,63362,United States,North America,11/20/1954,38.9478267,-90.9181916
1240904,Male,Marion Stromain,Toms River,NJ,New Jersey,8753,United States,North America,6/23/1979,39.9526791,-74.1968257
1240910,Male,Wiley Santiago,Atlanta,GA,Georgia,30329,United States,North America,12/5/1949,33.7489924,-84.3902644
1241018,Female,Brenda Vowels,Newark,NJ,New Jersey,7102,United States,North America,6/15/1943,40.735657,-74.1723667
1241093,Male,Carl Roehl,Greenwood,MS,Mississippi,38930,United States,North America,1/15/1980,37.8709542,-96.2471338
1241140,Female,Ruth Lyons,El Paso,TX,Texas,79901,United States,North America,3/27/1980,31.7601164,-106.4870404
1241190,Female,Patricia Wyatt,Longview,TX,Texas,75601,United States,North America,2/29/1964,32.5007031,-94.74049
1241253,Female,Christina Custer,Rahway,NJ,New Jersey,7065,United States,North America,4/17/1950,40.6081591,-74.2776468
1241312,Male,Bobby Todd,Beulaville,NC,North Carolina,28518,United States,North America,2/9/1946,34.9237763,-77.7738667
1241542,Female,Pamela Serrano,Utica,NY,New York,13502,United States,North America,11/14/1992,43.1009031,-75.2326641
1241547,Female,Nora Jared,Farmingdale,NY,New York,11735,United States,North America,12/28/1972,40.7328811,-73.4458564
1241747,Male,Philip Thomas,Corrigan,TX,Texas,75939,United States,North America,4/21/1993,30.9968565,-94.8271527
1241748,Male,William Figueroa,Jackson,MS,Mississippi,39209,United States,North America,10/25/1985,32.2998686,-90.1830408
1241860,Male,Michael Garcia,Enid,OK,Oklahoma,73701,United States,North America,8/9/1955,36.3967623,-97.8791341
1241863,Female,Dorothy Castro,Lexington,KY,Kentucky,40507,United States,North America,12/10/1992,38.0464066,-84.4970393
1242018,Female,Corinna Meaney,White Plains,NY,New York,10601,United States,North America,8/18/1980,41.0339862,-73.7629097
1242026,Female,Estefana Riley,Park Ridge,IL,Illinois,60068,United States,North America,4/23/1938,42.0112329,-87.8406031
1242050,Female,Marketta Thompson,Southfield,MI,Michigan,48076,United States,North America,5/16/2000,42.4733689,-83.2218731
1242225,Female,Jill Gonzalez,Wadena,MN,Minnesota,56482,United States,North America,8/13/1996,46.5850936,-94.9606684
1242320,Female,Rebecca Browne,Cliffside Park,NJ,New Jersey,7010,United States,North America,2/8/1956,40.8214894,-73.9876388
1242463,Female,Meagan Gibson,Harrisburg,PA,Pennsylvania,17111,United States,North America,7/21/1952,40.2663107,-76.8861122
1242475,Female,Lisa Spain,Memphis,TN,Tennessee,38115,United States,North America,2/18/1947,35.1460249,-90.0517638
1242504,Male,William Kifer,Washington,DC,Washington DC,20009,United States,North America,1/4/1994,38.8950368,-77.0365427
1242570,Female,Ericka Wimmer,Worcester,MA,Massachusetts,1608,United States,North America,2/19/1988,42.2625621,-71.8018877
1242885,Male,Keith Kitchens,Oak Brook,IL,Illinois,60523,United States,North America,10/7/1945,41.8328085,-87.9289504
1242927,Male,Jeffrey White,Los Angeles,CA,California,90022,United States,North America,2/20/1982,34.0536909,-118.242766
1243331,Male,Mark Wiltse,Lansing,MI,Michigan,48906,United States,North America,8/14/1975,42.7337712,-84.5553805
1243578,Male,Kristofer Smith,Saint Paul,MN,Minnesota,55114,United States,North America,3/12/1947,44.9497487,-93.0931028
1243658,Female,Marie Ervin,Kingman,AZ,Arizona,86401,United States,North America,8/7/1946,37.5420937,-98.122172
1243894,Female,Roxie Minton,Midvale,UT,Utah,84047,United States,North America,7/3/1988,40.6149174,-111.9106607
1244004,Male,Billy Gonzalez,Houston,TX,Texas,77087,United States,North America,7/6/1992,29.7589382,-95.3676974
1244073,Female,Linda Rodrigues,Mesa,AZ,Arizona,85225,United States,North America,11/19/1973,33.4151005,-111.831455
1244511,Male,Eddie Burgess,Los Angeles,CA,California,90017,United States,North America,12/20/1995,34.0536909,-118.242766
1244669,Male,Eddie Johnson,Bedford,MA,Massachusetts,1730,United States,North America,11/3/1991,40.0271453,-78.5237447
1245017,Male,Dennis Jones,Toledo,OH,Ohio,43609,United States,North America,6/30/1970,39.8560679,-4.0239568
1245138,Male,Chad Fraley,Reno,NV,Nevada,89501,United States,North America,8/9/1968,39.5261206,-119.8126581
1245490,Male,Christopher Belote,Denver,CO,Colorado,80239,United States,North America,7/13/1959,39.7392364,-104.984862
1245533,Female,Betty McCabe,Appleton,WI,Wisconsin,54914,United States,North America,5/5/1941,44.2613967,-88.4069744
1245575,Male,Harold Smock,Saginaw,MI,Michigan,48607,United States,North America,9/8/1968,43.4200387,-83.9490365
1245587,Female,Bonnie Whitehill,Eagleville,PA,Pennsylvania,19403,United States,North America,11/24/1999,40.4691664,-93.9871736
1245616,Female,Shannon Hall,Cleveland,OH,Ohio,44115,United States,North America,11/22/1966,41.4996574,-81.6936772
1245745,Male,Robert Bryant,Churdan,IA,Iowa,50050,United States,North America,4/1/1952,42.1553635,-94.4774021
1245877,Female,Dorothy Scott,Pittsburgh,PA,Pennsylvania,15203,United States,North America,8/5/1958,40.4416941,-79.9900861
1245904,Female,Emily Pence,Cincinnati,OH,Ohio,45202,United States,North America,8/13/1990,39.1014537,-84.5124602
1246129,Male,Omar Gonzales,San Antonio,TX,Texas,78217,United States,North America,10/21/1971,29.4246002,-98.4951405
1246263,Male,Stewart Montemayor,Greenwood,SC,South Carolina,29646,United States,North America,8/24/1980,37.8709542,-96.2471338
1246299,Male,Chris Garcia,Winder,GA,Georgia,30680,United States,North America,10/25/2000,33.9919085,-83.7184368
1246530,Male,Tony Dee,Duncan,NM,New Mexico,85534,United States,North America,3/12/1989,34.5023029,-97.9578129
1246638,Male,Jay McCoy,Salem,OR,Oregon,97301,United States,North America,9/17/1957,44.9391565,-123.033121
1246662,Female,Mary Heaton,Maryland Heights,MO,Missouri,63043,United States,North America,4/25/1981,38.7150511,-90.435999
1246775,Female,Colette Looney,Warrensville Heights,OH,Ohio,44128,United States,North America,11/25/1986,41.43535,-81.514824
1246890,Male,Howard Cummings,Jefferson City,MO,Missouri,65101,United States,North America,1/14/1975,38.577359,-92.1724265
1247074,Male,Paul Howard,Independence,OH,Ohio,44131,United States,North America,3/25/1948,39.0924792,-94.4137923
1247234,Female,Alexandra Lewis,Ipava,IL,Illinois,61441,United States,North America,8/20/1939,40.3514319,-90.3245681
1247375,Male,Joseph Kuhl,Russell,KS,Kansas,67665,United States,North America,8/17/1935,38.8970508,-98.7980433
1247394,Female,Jessica Bell,Council Bluffs,IA,Iowa,51501,United States,North America,6/16/1987,41.258841,-95.8519484
1247524,Male,Jeffrey James,Deerfield,IL,Illinois,60015,United States,North America,11/27/1976,42.1711365,-87.8445119
1247531,Male,Troy Morgan,Jonesboro,GA,Georgia,30236,United States,North America,8/15/1950,35.8272257,-90.6949871
1247605,Female,Donna Parker,San Antonio,TX,Texas,78205,United States,North America,12/31/1939,29.4246002,-98.4951405
1248024,Female,Tasia Ruby,New York,NY,New York,10013,United States,North America,6/12/1951,40.7127281,-74.0060152
1248028,Female,Wanda Palacios,Cicero,IL,Illinois,60650,United States,North America,12/19/1975,41.8455398,-87.7540199
1248112,Female,Mary Hamilton,Knoxville,TN,Tennessee,37917,United States,North America,8/4/1943,35.9603948,-83.9210261
1248360,Male,David Bass,Harrison,MT,Montana,59735,United States,North America,12/6/1941,32.5233959,-94.3982158
1248803,Female,Susan Brown,Johnston,RI,Rhode Island,2919,United States,North America,3/31/1967,35.5285816,-78.3768021
1248847,Male,Charles Collins,Eugene,OR,Oregon,97401,United States,North America,10/2/1937,44.0505054,-123.0950506
1248961,Male,Leonard Moynihan,El Monte,CA,California,91731,United States,North America,6/3/1957,34.0751571,-118.036849
1249166,Female,Clementina Doss,Maryland Heights,MO,Missouri,63043,United States,North America,5/18/1957,38.7150511,-90.435999
1249186,Male,Scott Blaine,Worcester,MA,Massachusetts,1609,United States,North America,1/24/1944,42.2625621,-71.8018877
1249191,Female,Sarah Rollins,Grand Rapids,MI,Michigan,49503,United States,North America,4/4/1988,42.9632425,-85.6678639
1249680,Male,Shawn Peluso,Mira Loma,CA,California,91752,United States,North America,1/8/1938,33.9863913,-117.5227325
1250029,Male,Thomas Guerra,Monroe,LA,Louisiana,71201,United States,North America,5/27/1947,38.2722313,-90.1792484
1250036,Female,Marla Boone,Tulsa,OK,Oklahoma,74120,United States,North America,11/16/1957,36.1563122,-95.9927516
1250060,Female,Tracey Ballard,Sacramento,CA,California,95821,United States,North America,5/7/1985,38.5810606,-121.493895
1250408,Female,Julia Huddleston,Honolulu,HI,Hawaii,96815,United States,North America,1/2/2001,21.304547,-157.855676
1250427,Male,Ray Redmond,Centennial,CO,Colorado,80112,United States,North America,6/9/2001,39.579155,-104.8769227
1250507,Male,James Goodwin,Louisville,KY,Kentucky,40208,United States,North America,7/16/1978,38.2542376,-85.759407
1250603,Male,William Moore,Bridgewater,SD,South Dakota,57319,United States,North America,6/9/1954,41.9902206,-70.9754432
1250754,Male,Darren Jenkins,Washington,MD,Maryland,20004,United States,North America,9/11/1941,38.8950368,-77.0365427
1250867,Female,Bettie Vizcarrondo,Portville,NY,New York,14770,United States,North America,12/21/1940,42.0386764,-78.3408496
1250933,Female,Colleen Mills,Dallas,TX,Texas,75244,United States,North America,1/5/1992,32.7762719,-96.7968559
1250940,Female,Ellen Wright,Goshen,NY,New York,10924,United States,North America,5/25/1952,41.5850394,-85.8344491
1251181,Female,Shirley Gosha,Elkton,MD,Maryland,21921,United States,North America,7/25/1988,39.6065073,-75.8330934
